# Phi	Z	lower	upper	k	lower	upper	var_S	like/unlike	lower	upper
5.108108108108108114e-01	1.320214682676582463e+01	1.320199355389611107e+01	1.320230402212745346e+01	3.229683672987457288e-02	3.228917586505566234e-02	3.230451558259145317e-02	3.355975146894924382e-07	1.090137728151820307e+00	1.090085235949550535e+00	1.090190620048870684e+00
5.114414414414414356e-01	1.325983750975255759e+01	1.325969880634124998e+01	1.325997923816227519e+01	3.206128953501433121e-02	3.205447383578082649e-02	3.206806181406641337e-02	3.337923577479608504e-07	1.090190371272167669e+00	1.090140253412862137e+00	1.090240796397333733e+00
5.120720720720720598e-01	1.331752819063354210e+01	1.331739359208821227e+01	1.331766606425081001e+01	3.182573928470472380e-02	3.181932974873052239e-02	3.183219336847476627e-02	3.323121876822104288e-07	1.090243014563278434e+00	1.090192757884840269e+00	1.090293304926796436e+00
5.127027027027026840e-01	1.337521886942006155e+01	1.337507849370641289e+01	1.337536400012557536e+01	3.159018597912940235e-02	3.158350409491642030e-02	3.159697935611278929e-02	3.311569461406325573e-07	1.090295658020860481e+00	1.090245230215079353e+00	1.090346732864444279e+00
5.133333333333333082e-01	1.343290954612330168e+01	1.343275511783397036e+01	1.343306807315440032e+01	3.135462961847274022e-02	3.134715078433244345e-02	3.136230197234783634e-02	3.303265751996684138e-07	1.090348301640619688e+00	1.090295477360599063e+00	1.090401659415671798e+00
5.139639639639639324e-01	1.349095765019830218e+01	1.349079114694685089e+01	1.349112795358000838e+01	3.112008648810878075e-02	3.111188321282973984e-02	3.112844264250714046e-02	3.426498301523199032e-07	1.090399097557386066e+00	1.090344482004534488e+00	1.090454337494251469e+00
5.145945945945945565e-01	1.355043713231567715e+01	1.355028666024516504e+01	1.355059130550644220e+01	3.088949122422311039e-02	3.088243607248981198e-02	3.089669819071598142e-02	3.414620141444369996e-07	1.090442246825434447e+00	1.090389833512277029e+00	1.090496120985280815e+00
5.152252252252251807e-01	1.360991661522211160e+01	1.360977719824247423e+01	1.361006049267985318e+01	3.065889244361238650e-02	3.065248516810247306e-02	3.066546992760280435e-02	3.406145750989570625e-07	1.090485389837664076e+00	1.090433239482989203e+00	1.090538627188042398e+00
5.158558558558558049e-01	1.366939609892791552e+01	1.366925585465886428e+01	1.366954269073306882e+01	3.042829014647771557e-02	3.042180390976574611e-02	3.043477951077647528e-02	3.401075429575633586e-07	1.090528526594369385e+00	1.090475908848018705e+00	1.090582983834510689e+00
5.164864864864864291e-01	1.372887558344341130e+01	1.372872523199323247e+01	1.372903275542626567e+01	3.019768433301817101e-02	3.019057707430611304e-02	3.020469913410345209e-02	3.399409480088152933e-07	1.090571657095853464e+00	1.090517182482858782e+00	1.090628089928763922e+00
5.171171171171170533e-01	1.378835506877881834e+01	1.378818481768827731e+01	1.378852973971335771e+01	2.996707500343202477e-02	2.995880844117946099e-02	2.997532366370679949e-02	3.401148208877501460e-07	1.090614781342418071e+00	1.090556962498267390e+00	1.090673672971401276e+00
5.177477477477476775e-01	1.384913732594252878e+01	1.384897534136619690e+01	1.384930386718790452e+01	2.974134374907787259e-02	2.973356094262135860e-02	2.974923080391646268e-02	3.523029998746953736e-07	1.090644434354141934e+00	1.090587729107013404e+00	1.090702601970797936e+00
5.183783783783783017e-01	1.391055425498671383e+01	1.391040638852954991e+01	1.391070760957030394e+01	2.951804429243042385e-02	2.951127023725734835e-02	2.952485533900509398e-02	3.508691964392328653e-07	1.090667578601736798e+00	1.090612893745512402e+00	1.090723776119071564e+00
5.190090090090089259e-01	1.397197115998555361e+01	1.397182476281282426e+01	1.397212327986644631e+01	2.929474164762585486e-02	2.928835268424585109e-02	2.930106745323951892e-02	3.498114736904248966e-07	1.090690717089638495e+00	1.090636234804332805e+00	1.090746044075362686e+00
5.196396396396395501e-01	1.403338804092769543e+01	1.403322961384116851e+01	1.403355110823312124e+01	2.907143581578153571e-02	2.906479641453301940e-02	2.907803814995479907e-02	3.491298581506751089e-07	1.090713849818722547e+00	1.090657809392368005e+00	1.090769604749515898e+00
5.202702702702702853e-01	1.409480489780169954e+01	1.409462404324058760e+01	1.409498859021830697e+01	2.884812679801553037e-02	2.884068198245010387e-02	2.885568493428369505e-02	3.488243767529553947e-07	1.090736976789875134e+00	1.090678598994928583e+00	1.090795501265222844e+00
5.209009009009009095e-01	1.415669221096852581e+01	1.415649601203993413e+01	1.415688955622305123e+01	2.862727584617302118e-02	2.861927482235522222e-02	2.863544408916459880e-02	3.620290072906650909e-07	1.090758288628339123e+00	1.090697980524300226e+00	1.090818647313429368e+00
5.215315315315315337e-01	1.422000246978373283e+01	1.421982870023371071e+01	1.422017555716448456e+01	2.841388416001827677e-02	2.840699027909932700e-02	2.842076945130341675e-02	3.610001036454875650e-07	1.090774102203006413e+00	1.090715434242413018e+00	1.090831469186669622e+00
5.221621621621621578e-01	1.428331274524241934e+01	1.428315205855006020e+01	1.428347295552761942e+01	2.820049152973649192e-02	2.819413815301619400e-02	2.820659655753592066e-02	3.603402059204180936e-07	1.090789913332808281e+00	1.090732489023632512e+00	1.090846603914577218e+00
5.227927927927927820e-01	1.434662303733707134e+01	1.434645938426773704e+01	1.434678574738667578e+01	2.798709795573960449e-02	2.798055684592421974e-02	2.799349982505743711e-02	3.600493083098435164e-07	1.090805722016178425e+00	1.090748429233890038e+00	1.090863018786386585e+00
5.234234234234234062e-01	1.440993334606023346e+01	1.440975549779193976e+01	1.441010899287869584e+01	2.777370343843986455e-02	2.776631619462719899e-02	2.778100114534298379e-02	3.601274054477062980e-07	1.090821528251536776e+00	1.090762336763452689e+00	1.090880872596520446e+00
5.240540540540540304e-01	1.447324367599053829e+01	1.447304109841805442e+01	1.447344558827717798e+01	2.756030923253633205e-02	2.755169870039265653e-02	2.756899496380483747e-02	3.605992610498815112e-07	1.090837331844270786e+00	1.090775501966812167e+00	1.090899872743085641e+00
5.246846846846846546e-01	1.453836899016353534e+01	1.453818832755973922e+01	1.453855132608387635e+01	2.735404263193393776e-02	2.734656821068164045e-02	2.736158552629623306e-02	3.724874588347201182e-07	1.090836468387134772e+00	1.090775748607376361e+00	1.090898304112857709e+00
5.253153153153152788e-01	1.460363571798335869e+01	1.460346447254640090e+01	1.460380790680616236e+01	2.714832927487470168e-02	2.714171426795123840e-02	2.715495715751203160e-02	3.707757340122971438e-07	1.090834408892009000e+00	1.090774883931814987e+00	1.090894561479562874e+00
5.259459459459459030e-01	1.466890243142497496e+01	1.466872667186844303e+01	1.466907924867581769e+01	2.694261343927836436e-02	2.693635146157965718e-02	2.694905649263927214e-02	3.694874253746208465e-07	1.090832350402170858e+00	1.090773045232299898e+00	1.090892920244796116e+00
5.265765765765765272e-01	1.473416913053182498e+01	1.473397760728642680e+01	1.473436186845669660e+01	2.673689512561931714e-02	2.673017669915253927e-02	2.674378214696183573e-02	3.686224623487494167e-07	1.090830292914851674e+00	1.090769318896677387e+00	1.090891656454116898e+00
5.272072072072071514e-01	1.479943581534722874e+01	1.479921875703967693e+01	1.479965496940497616e+01	2.653117433437467490e-02	2.652327043793709441e-02	2.653918772314520225e-02	3.681807749803501170e-07	1.090828236427274112e+00	1.090765076743152484e+00	1.090892388970581273e+00
5.278378378378377755e-01	1.486608367490466165e+01	1.486587328092190141e+01	1.486629331126645504e+01	2.633067371557164596e-02	2.632338944754600285e-02	2.633802530792525576e-02	3.813157904830157775e-07	1.090809807554584898e+00	1.090747246233443102e+00	1.090872766146279593e+00
5.284684684684683997e-01	1.493331112294323404e+01	1.493311564951311787e+01	1.493350513382959655e+01	2.613237023836084694e-02	2.612600806417688867e-02	2.613882212532457269e-02	3.806040593215388554e-07	1.090783990654696112e+00	1.090722130871089934e+00	1.090845849385141841e+00
5.290990990990990239e-01	1.500053852068347027e+01	1.500034413274410561e+01	1.500073239886387810e+01	2.593406572708887095e-02	2.592792942931075248e-02	2.594048571166195083e-02	3.803360098724467991e-07	1.090758172600683640e+00	1.090695992686897542e+00	1.090820093783134492e+00
5.297297297297296481e-01	1.506776586816284613e+01	1.506755959465822414e+01	1.506796873442200813e+01	2.573576018279863722e-02	2.572899779187237321e-02	2.574263616315777131e-02	3.805115761179951936e-07	1.090732353390539977e+00	1.090669403525196923e+00	1.090795361178280354e+00
5.303603603603602723e-01	1.513499316541873441e+01	1.513476691804327423e+01	1.513521629323254203e+01	2.553745360653242313e-02	2.552945598063674493e-02	2.554547515298907778e-02	3.811306925147912562e-07	1.090706533022256730e+00	1.090641218604488483e+00	1.090771760406600954e+00
5.309909909909910075e-01	1.520339145272633630e+01	1.520316443807281281e+01	1.520361384603931576e+01	2.534227491702804522e-02	2.533451408789770196e-02	2.535012918571399529e-02	3.943173377505720689e-07	1.090673357997693937e+00	1.090608201559364332e+00	1.090738674645964856e+00
5.316216216216216317e-01	1.527264053387964360e+01	1.527242536123846506e+01	1.527285213026574162e+01	2.514941083549368170e-02	2.514271566191816909e-02	2.515613078105670419e-02	3.920671466710206784e-07	1.090635104439353187e+00	1.090570964880902771e+00	1.090698994613337858e+00
5.322522522522522559e-01	1.534188962116804511e+01	1.534167203463756657e+01	1.534210486955919173e+01	2.495654257189012376e-02	2.495027858242448646e-02	2.496278827476934928e-02	3.902800215314250249e-07	1.090596841216431301e+00	1.090532019905605443e+00	1.090661397535323429e+00
5.328828828828828801e-01	1.541113871458234819e+01	1.541090606016953224e+01	1.541136789048730016e+01	2.476367012402431317e-02	2.475700479120736264e-02	2.477037906441876061e-02	3.889560321081294360e-07	1.090558568325306732e+00	1.090491568532369948e+00	1.090625302743413849e+00
5.335135135135135043e-01	1.548038781411356801e+01	1.548012549731254239e+01	1.548064505901249177e+01	2.457079348970409721e-02	2.456305882437068849e-02	2.457856942193212268e-02	3.880952487383254882e-07	1.090520285762359487e+00	1.090450517446007517e+00	1.090590950050349228e+00
5.341441441441441285e-01	1.555077406318121724e+01	1.555050906475023531e+01	1.555103025860003818e+01	2.438205585982182455e-02	2.437432680649366870e-02	2.438975809325321167e-02	4.012753532932329943e-07	1.090472370959522763e+00	1.090402226314869161e+00	1.090543080908453533e+00
5.347747747747747527e-01	1.562210490112254035e+01	1.562185885023461296e+01	1.562234765348069310e+01	2.419667546178878859e-02	2.418996642453857121e-02	2.420346492908496960e-02	3.997622577960687308e-07	1.090417083221989492e+00	1.090348740370022718e+00	1.090485768613324247e+00
5.354054054054053768e-01	1.569343576736709167e+01	1.569319344802867455e+01	1.569367555628715394e+01	2.401129110436101693e-02	2.400481206635096676e-02	2.401774964862603626e-02	3.987599437569121459e-07	1.090361797271801381e+00	1.090293356766185662e+00	1.090429374455427647e+00
5.360360360360360010e-01	1.576476666191547871e+01	1.576451257906249559e+01	1.576502213765517979e+01	2.382590278888176497e-02	2.381892604713812395e-02	2.383270197022890197e-02	3.982683951117529015e-07	1.090306513102857089e+00	1.090237550594139293e+00	1.090376289851638036e+00
5.366666666666666252e-01	1.583609758476832852e+01	1.583581947836727188e+01	1.583637690834103573e+01	2.364051051669515194e-02	2.363253975013104857e-02	2.364822823792716092e-02	3.982875962486396557e-07	1.090251230709050168e+00	1.090179812135035675e+00	1.090323838895136399e+00
5.372972972972972494e-01	1.590867368087782552e+01	1.590839331407403279e+01	1.590895562739436286e+01	2.345719671270067239e-02	2.344943978339378982e-02	2.346470093423309519e-02	4.126935940656453040e-07	1.090183988265037707e+00	1.090112222861905789e+00	1.090256481656749488e+00
5.379279279279278736e-01	1.598206456347866400e+01	1.598179239086493197e+01	1.598233923773196885e+01	2.327526064713295040e-02	2.326839274766282981e-02	2.328191931019841718e-02	4.123353529763958150e-07	1.090108413925094277e+00	1.090037731368783680e+00	1.090180100720306244e+00
5.385585585585584978e-01	1.605545538418687812e+01	1.605517986962707155e+01	1.605573312684465037e+01	2.309332312452335584e-02	2.308670353920343546e-02	2.309993483695531660e-02	4.125205514283764089e-07	1.090032833090824216e+00	1.089961622618884851e+00	1.090104985145868177e+00
5.391891891891891220e-01	1.612884614303752073e+01	1.612855681824937903e+01	1.612913895740527082e+01	2.291138414639820250e-02	2.290424617196389762e-02	2.291850531473015734e-02	4.132491134631132884e-07	1.089957245759838100e+00	1.089884280901978197e+00	1.090031342585690677e+00
5.398198198198197462e-01	1.620223684006565534e+01	1.620192169366102064e+01	1.620255686270509798e+01	2.272944371428155946e-02	2.272096348825498185e-02	2.273759296373650471e-02	4.145209640151134881e-07	1.089881651929724082e+00	1.089806079196771638e+00	1.089958204515639961e+00
5.404504504504503704e-01	1.627733305305587663e+01	1.627701643156987288e+01	1.627765273844673288e+01	2.255223980315176555e-02	2.254445305311838718e-02	2.255976086312761267e-02	4.298836339450461260e-07	1.089786375930385187e+00	1.089710937559273063e+00	1.089862621667806231e+00
5.410810810810809945e-01	1.635299095083961163e+01	1.635267711560597448e+01	1.635330979424465880e+01	2.237667882152807181e-02	2.236982328131875003e-02	2.238354214461473618e-02	4.302742147016264416e-07	1.089684935666639154e+00	1.089610352115598646e+00	1.089760934840943385e+00
5.417117117117116187e-01	1.642864870192278559e+01	1.642832298990733975e+01	1.642897775725262122e+01	2.220111399968102348e-02	2.219441219851910757e-02	2.220797153641454122e-02	4.312951416064808912e-07	1.089583497438662674e+00	1.089508462325624816e+00	1.089659777110548955e+00
5.423423423423423539e-01	1.650430630624323669e+01	1.650396019242207046e+01	1.650465518191128922e+01	2.202554533891712754e-02	2.201821556501143071e-02	2.203302628213332781e-02	4.329465283741613732e-07	1.089482061266278556e+00	1.089404874671956902e+00	1.089559585662123409e+00
5.429729729729729781e-01	1.657997022955779087e+01	1.657959707133617755e+01	1.658034934882382672e+01	2.184999334033429358e-02	2.184150060189359380e-02	2.185868709270877980e-02	4.390110498827283502e-07	1.089380557991477261e+00	1.089300593005235518e+00	1.089461519482142648e+00
5.436036036036036023e-01	1.665771268133347505e+01	1.665734432533025355e+01	1.665808575639222155e+01	2.168116690513840691e-02	2.167357036514682561e-02	2.168892514476979810e-02	4.512890310583110636e-07	1.089263745034675379e+00	1.089184360980029354e+00	1.089344194157421120e+00
5.442342342342342265e-01	1.673549055309851852e+01	1.673511936660993626e+01	1.673586560028963888e+01	2.151243401502038466e-02	2.150531295830405976e-02	2.151974430786995907e-02	4.523006131874505556e-07	1.089146703881651801e+00	1.089067369818421005e+00	1.089227097817385248e+00
5.448648648648648507e-01	1.681326832468614185e+01	1.681287813985918689e+01	1.681365923968960985e+01	2.134369666664281961e-02	2.133646757094800200e-02	2.135110584067502829e-02	4.540516878863155274e-07	1.089029657041378663e+00	1.088949004191229752e+00	1.089111329618334789e+00
5.454954954954954749e-01	1.689104599607205159e+01	1.689063392911356942e+01	1.689146061608040128e+01	2.117495485740012243e-02	2.116691435892410766e-02	2.118305866235789883e-02	4.565422452448703708e-07	1.088912604500930970e+00	1.088829575948660811e+00	1.088998226768109312e+00
5.461261261261260991e-01	1.696952038847320665e+01	1.696908756008540919e+01	1.696995546875835359e+01	2.100775280328136957e-02	2.099917480058888578e-02	2.101636840289318117e-02	4.761056966113033050e-07	1.088790692284079098e+00	1.088705518071989342e+00	1.088878979432591487e+00
5.467567567567567233e-01	1.704959955954087647e+01	1.704916218446580345e+01	1.705003551486570501e+01	2.084410094041336953e-02	2.083618351217585846e-02	2.085221389927341407e-02	4.799261284356299646e-07	1.088657138308787298e+00	1.088572545992406937e+00	1.088744916542311536e+00
5.473873873873873475e-01	1.712967846739008237e+01	1.712922821495310544e+01	1.713012963062632110e+01	2.068045291575246192e-02	2.067246271248889683e-02	2.068864285384396789e-02	4.846462066972425725e-07	1.088523589806796865e+00	1.088436778887725387e+00	1.088612836578543686e+00
5.480180180180179716e-01	1.720975711198713398e+01	1.720928159354735953e+01	1.721023208485352640e+01	2.051680872986381618e-02	2.050815091112005370e-02	2.052549299303651001e-02	4.902660634120863143e-07	1.088390046764014629e+00	1.088300462394728774e+00	1.088481463662864579e+00
5.486486486486485958e-01	1.728983549329838709e+01	1.728932367500213019e+01	1.729034410581602899e+01	2.035316838331044029e-02	2.034342594632934653e-02	2.036283067817364067e-02	4.967858328856237800e-07	1.088256509166320551e+00	1.088163051767097711e+00	1.088350661889860849e+00
5.492792792792792200e-01	1.737146730683107521e+01	1.737093278974732868e+01	1.737199662415521928e+01	2.019493410575055881e-02	2.018512042884515467e-02	2.020463671587777871e-02	5.200724887093873900e-07	1.088098107315953689e+00	1.088004010571909763e+00	1.088194591203247130e+00
5.499099099099098442e-01	1.745375540974793438e+01	1.745319390795846459e+01	1.745430526506079261e+01	2.003899226460725477e-02	2.002922027877691857e-02	2.004882581462597360e-02	5.259612384665269243e-07	1.087929115356705667e+00	1.087834497670162826e+00	1.088027176375832017e+00
5.505405405405404684e-01	1.753604273159217541e+01	1.753544625825668390e+01	1.753662882211308727e+01	1.988305494672338442e-02	1.987268133137135712e-02	1.989356406421906656e-02	5.330550457355124923e-07	1.087760122337946278e+00	1.087662894845710548e+00	1.087860335838763737e+00
5.511711711711710926e-01	1.761832927169245622e+01	1.761768448900566142e+01	1.761896144123037899e+01	1.972712216796018020e-02	1.971574349996400854e-02	1.973872875852151695e-02	5.413543951480306228e-07	1.087591128285568143e+00	1.087491135168423328e+00	1.087694653026078928e+00
5.518018018018017168e-01	1.770102327719546054e+01	1.770033705802326551e+01	1.770170633332114818e+01	1.957105456038000721e-02	1.955873581124105073e-02	1.958394200739172961e-02	5.701902446561295458e-07	1.087416667080030708e+00	1.087313595394603150e+00	1.087523990725742795e+00
5.524324324324323410e-01	1.778557387089374231e+01	1.778484697300528694e+01	1.778628523108726611e+01	1.941450264540749496e-02	1.940195439268999761e-02	1.942793368675360330e-02	5.813584127607867514e-07	1.087218301324368142e+00	1.087112902890033705e+00	1.087326679974379484e+00
5.530630630630630762e-01	1.787012312171811601e+01	1.786935361054497307e+01	1.787088133878245344e+01	1.925796816651775475e-02	1.924473319219302536e-02	1.927220410139349888e-02	5.942764996279978015e-07	1.087019919007826241e+00	1.086911204976851453e+00	1.087132056199845653e+00
5.536936936936937004e-01	1.795467102689060113e+01	1.795384375722561288e+01	1.795548188573079074e+01	1.910145119796826524e-02	1.908710338728310599e-02	1.911706637308706672e-02	6.089473971886606980e-07	1.086821520126962426e+00	1.086708892562036066e+00	1.086937604099893484e+00
5.543243243243243246e-01	1.803921758362154293e+01	1.803833279512394228e+01	1.804008408803723640e+01	1.894495181435611880e-02	1.892882893305633876e-02	1.896227533108868490e-02	6.253740237732042613e-07	1.086623104678454244e+00	1.086505215872034524e+00	1.086744171180462182e+00
5.549549549549549488e-01	1.812565741274332609e+01	1.812468498987159293e+01	1.812660045604674863e+01	1.879427223149521958e-02	1.877699532413679845e-02	1.881314553193581818e-02	6.685377398097800480e-07	1.086417119142408128e+00	1.086294154611850749e+00	1.086541981752804586e+00
5.555855855855855729e-01	1.821276428062384767e+01	1.821169770068387450e+01	1.821379440153454254e+01	1.864573285138760098e-02	1.862717332462653433e-02	1.866633561154135493e-02	6.937409905778765368e-07	1.086208506832556875e+00	1.086080714443016682e+00	1.086338323104107939e+00
5.562162162162161971e-01	1.829986740022018665e+01	1.829870489812340040e+01	1.830099178263332504e+01	1.849724639087558381e-02	1.847718248672451311e-02	1.851985891854967051e-02	7.220084043980651705e-07	1.085999860724002453e+00	1.085865268491615021e+00	1.086134879031190659e+00
5.568468468468468213e-01	1.838696675027143357e+01	1.838568390455419888e+01	1.838819628148991825e+01	1.834881330973942362e-02	1.832683527995083647e-02	1.837375101473749661e-02	7.533629308074903309e-07	1.085791180739539730e+00	1.085649523724118604e+00	1.085933301738185142e+00
5.574774774774774455e-01	1.847487565890563133e+01	1.847347705319958067e+01	1.847621153541224004e+01	1.820249491674709452e-02	1.817875527986835896e-02	1.822988507542691247e-02	8.182592695739444609e-07	1.085568957621368513e+00	1.085420612994808742e+00	1.085717900243208467e+00
5.581081081081080697e-01	1.856417135713387623e+01	1.856262287415664858e+01	1.856563401139623437e+01	1.805957178852958880e-02	1.803368551110497847e-02	1.808992001293022525e-02	8.682545603316233849e-07	1.085324244010799299e+00	1.085168858655686241e+00	1.085480381159030117e+00
5.587387387387386939e-01	1.865345923086022495e+01	1.865175732704966904e+01	1.865505494917401208e+01	1.791676456618948240e-02	1.788855109784415545e-02	1.795038053549529583e-02	9.244830192506119789e-07	1.085079474661440280e+00	1.084915337129055191e+00	1.085245700943765712e+00
5.593693693693693181e-01	1.874273920085945733e+01	1.874087058666122729e+01	1.874446133137207227e+01	1.777407500599226947e-02	1.774289552896292713e-02	1.781108008813501314e-02	9.870404989827204085e-07	1.084834649229640791e+00	1.084660410355667626e+00	1.085010807863865168e+00
5.599999999999999423e-01	1.883221007956203508e+01	1.883016195786006719e+01	1.883408260830766068e+01	1.763150891480902774e-02	1.759722313552807005e-02	1.767226071317591282e-02	1.091960575785488076e-06	1.084587851245570223e+00	1.084403473757623582e+00	1.084773917006821353e+00
5.606306306306305665e-01	1.892411253290581641e+01	1.892180188725377832e+01	1.892618809006902936e+01	1.748972727308010719e-02	1.745146354137123643e-02	1.753511791505634257e-02	1.196426347423952336e-06	1.084316667408032453e+00	1.084120305793594419e+00	1.084513874583299842e+00
5.612612612612611906e-01	1.901599573187401049e+01	1.901341186576152609e+01	1.901828469602670069e+01	1.734817038844513673e-02	1.730564150248012009e-02	1.739801528022025257e-02	1.313962982116136276e-06	1.084045264970149303e+00	1.083835022277826354e+00	1.084257902487237857e+00
5.618918918918918148e-01	1.910786026859334896e+01	1.910499981949081771e+01	1.911039760383699360e+01	1.720687946320797676e-02	1.716044413330434365e-02	1.726224846142323383e-02	1.445734596927723965e-06	1.083773655359053123e+00	1.083548935067370600e+00	1.084000665623983561e+00
5.625225225225224390e-01	1.919970580782425529e+01	1.919654518543172372e+01	1.920248458555004945e+01	1.706585965921683309e-02	1.701465568307866313e-02	1.712628259704895156e-02	1.592211520602492679e-06	1.083501836406925767e+00	1.083262129606513247e+00	1.083745705936802972e+00
5.631531531531530632e-01	1.929371434165443233e+01	1.929016786857663135e+01	1.929680072731993334e+01	1.692955236272971828e-02	1.687283373229244224e-02	1.699619934661952825e-02	1.866221539320694842e-06	1.083198133180908185e+00	1.082938774125172809e+00	1.083462301974509323e+00
5.637837837837837984e-01	1.938806089125271725e+01	1.938412973567145769e+01	1.939150299865957550e+01	1.679427674699395662e-02	1.673166332309465251e-02	1.686807111903479081e-02	2.133361352332339485e-06	1.082889559308900518e+00	1.082607344287610074e+00	1.083175329270203768e+00
5.644144144144144226e-01	1.948236649952634281e+01	1.947802095977333892e+01	1.948617277892223854e+01	1.665953070280817502e-02	1.658991421707751296e-02	1.674037462109375166e-02	2.436072403210728890e-06	1.082580734751723783e+00	1.082273892245687152e+00	1.082890357873057763e+00
5.650450450450450468e-01	1.957663008796819426e+01	1.957178988433050648e+01	1.958081611144814715e+01	1.652532718438909365e-02	1.644858465698434066e-02	1.661545809974841401e-02	2.776362691806351313e-06	1.082271657174653123e+00	1.081941417552176876e+00	1.082606155426515837e+00
5.656756756756756710e-01	1.967281526295225191e+01	1.966741369803803252e+01	1.967750744441142530e+01	1.639278442458609597e-02	1.630710402138745713e-02	1.649493930747995829e-02	3.343792893527096340e-06	1.081943819902454251e+00	1.081582379389782522e+00	1.082308418793194837e+00
5.663063063063062952e-01	1.976976970109954834e+01	1.976370245681261650e+01	1.977503243856985193e+01	1.626087641286635965e-02	1.616493585774825270e-02	1.637819076191677006e-02	3.950495016651842930e-06	1.081608620344342242e+00	1.081212140047764780e+00	1.082010742777411716e+00
5.669369369369369194e-01	1.986663867083659341e+01	1.985987589256422581e+01	1.987247099538767969e+01	1.613004468718080842e-02	1.602314439579544461e-02	1.626485989831816595e-02	4.646597383638266477e-06	1.081272949766528102e+00	1.080839035865313269e+00	1.081715040667251992e+00
5.675675675675675436e-01	1.996341899584271218e+01	1.995594279797395387e+01	1.996981779974635529e+01	1.600033311482360401e-02	1.588108556428305396e-02	1.615491561600639753e-02	5.439563156720200933e-06	1.080936812943176450e+00	1.080467283953749691e+00	1.081425060203907496e+00
5.681981981981981678e-01	2.006193340611873310e+01	2.005360944693098091e+01	2.006904141512471540e+01	1.586795309324563405e-02	1.573587177208425614e-02	1.604172983487361925e-02	6.682570736805111506e-06	1.080583988602040746e+00	1.080067471600627549e+00	1.081121983226389416e+00
5.688288288288287919e-01	2.016152491561819460e+01	2.015225678014478916e+01	2.016946476875027017e+01	1.572574527535367667e-02	1.558537169961277287e-02	1.591239891431553422e-02	8.070695342696350779e-06	1.080218410012461661e+00	1.079649044915335088e+00	1.080814560450215511e+00
5.694594594594594161e-01	2.026095355459790071e+01	2.025061958836685605e+01	2.026981331878074499e+01	1.558424475647985329e-02	1.543482613419983919e-02	1.578389922399869860e-02	9.681525431827029418e-06	1.079851239242274774e+00	1.079223534499871295e+00	1.080507793863860533e+00
5.700900900900900403e-01	2.036021045698341680e+01	2.034863758802665856e+01	2.037003191448693329e+01	1.544348404302214178e-02	1.528392942533478988e-02	1.566045740614727469e-02	1.154085540035148639e-05	1.079482461472059507e+00	1.078789847697949833e+00	1.080202232229011017e+00
5.707207207207206645e-01	2.046135272960365725e+01	2.044838948176605342e+01	2.047235156821474078e+01	1.530088881487340347e-02	1.512958996154032017e-02	1.553645119138807006e-02	1.434983720058568482e-05	1.079093024786792698e+00	1.078328436126664513e+00	1.079885365126425079e+00
5.713513513513512887e-01	2.056393898941518472e+01	2.054963283243231942e+01	2.057610308510661312e+01	1.513827642272318544e-02	1.496821456517892154e-02	1.536910671565030681e-02	1.756185158061721391e-05	1.078697961289502238e+00	1.077849207554842703e+00	1.079568055725714792e+00
5.719819819819819129e-01	2.066627751843727623e+01	2.065057007432111646e+01	2.067977341852808593e+01	1.497427520865601477e-02	1.480675225198748064e-02	1.519674202105936178e-02	2.128426443698171609e-05	1.078301544049633964e+00	1.077367197685704880e+00	1.079267046170196975e+00
5.726126126126125371e-01	2.076831750784563724e+01	2.075115298059352753e+01	2.078325626217035449e+01	1.480832453257512928e-02	1.464502378417470961e-02	1.501994790114045096e-02	2.563641949683847059e-05	1.077903072819827113e+00	1.076872175655374297e+00	1.078959074720986289e+00
5.732432432432431613e-01	2.087236409950764227e+01	2.085314630438394090e+01	2.088906126655330553e+01	1.463678001452262470e-02	1.447735815720858910e-02	1.483544567338336562e-02	3.214611203869877364e-05	1.077482490741714427e+00	1.076331897885103528e+00	1.078659712283864813e+00
5.738738738738737855e-01	2.097789895458772236e+01	2.095653351635790784e+01	2.099644661421697833e+01	1.445697829254026859e-02	1.430024367947555809e-02	1.464852858183247203e-02	3.951701191221601334e-05	1.077046475340339704e+00	1.075772684511657751e+00	1.078349364840625491e+00
5.745045045045044096e-01	2.108308982626358130e+01	2.105945973988614739e+01	2.110360519164893134e+01	1.427638960555221645e-02	1.412305441254325250e-02	1.446038623350041040e-02	4.797483058271005706e-05	1.076605926133886282e+00	1.075204750067089376e+00	1.078048428385244506e+00
5.751351351351351449e-01	2.118779782104583376e+01	2.116140678059483093e+01	2.121041832752763412e+01	1.409269080462758651e-02	1.394477163379729580e-02	1.426551199142948867e-02	5.797398697975786618e-05	1.076160533691280063e+00	1.074609564594028122e+00	1.077753252622288160e+00
5.757657657657657690e-01	2.129508748360955650e+01	2.126544244491230984e+01	2.132044501181522023e+01	1.389892520802183708e-02	1.375775741076204831e-02	1.405961269824254276e-02	7.314404792421429625e-05	1.075684373782070491e+00	1.073953874398893227e+00	1.077458575691223386e+00
5.763963963963963932e-01	2.140398945641833706e+01	2.137085174918745878e+01	2.143211087558033867e+01	1.369673610214753798e-02	1.356011501227042705e-02	1.384956875967449132e-02	9.000444943232261687e-05	1.075201627496786383e+00	1.073294798538922068e+00	1.077163663038268160e+00
