# Phi	Z	lower	upper	k	lower	upper	var_S	like/unlike	lower	upper
4.754954954954954682e-01	1.050460828485512010e+01	1.050453669337536766e+01	1.050468166466134434e+01	4.819214279233626635e-02	4.818139740540682003e-02	4.820299186882327086e-02	4.195149698968318686e-07	1.083912461176213204e+00	1.083879659278708774e+00	1.083945647769248843e+00
4.761261261261260924e-01	1.054758946206552217e+01	1.054752222056460198e+01	1.054765935237325003e+01	4.784887352330697424e-02	4.783908902204903751e-02	4.785891389026415005e-02	4.171900801859603309e-07	1.083980757342855927e+00	1.083948571876976796e+00	1.084013736410673001e+00
4.767567567567567166e-01	1.059057061206035222e+01	1.059049209203390518e+01	1.059065182008139772e+01	4.750560139059558512e-02	4.749447130541753492e-02	4.751697454558736350e-02	4.155778733350881728e-07	1.084049045363477459e+00	1.084014181944771504e+00	1.084083439963077211e+00
4.773873873873873408e-01	1.063372904517755480e+01	1.063363864133605574e+01	1.063382265197162369e+01	4.716372088524958123e-02	4.715109110667665276e-02	4.717648660049279102e-02	4.251075885772331128e-07	1.084118418326200484e+00	1.084081014288366784e+00	1.084155165885205774e+00
4.780180180180179650e-01	1.067758954972146235e+01	1.067751524447040090e+01	1.067766477164388661e+01	4.682760584453089098e-02	4.681753484456410014e-02	4.683769261425334285e-02	4.231104973915052832e-07	1.084191820793763084e+00	1.084157752781366613e+00	1.084226002677852518e+00
4.786486486486485892e-01	1.072145008385304266e+01	1.072138142939250471e+01	1.072151968792409527e+01	4.649148780213712556e-02	4.648213824613479928e-02	4.650085849471656541e-02	4.217918098588449454e-07	1.084265225857601989e+00	1.084231823499538949e+00	1.084299650550043070e+00
4.792792792792792689e-01	1.076531064756805911e+01	1.076523240600654141e+01	1.076538906919240723e+01	4.615536675969339475e-02	4.614422273219421361e-02	4.616658455573260933e-02	4.211514928161770673e-07	1.084338633514795314e+00	1.084302117252050390e+00	1.084375979647865584e+00
4.799099099099098931e-01	1.080935441892438220e+01	1.080926468411601604e+01	1.080944271104384669e+01	4.582150905979754524e-02	4.580826519366450189e-02	4.583473905614886268e-02	4.316939849498905096e-07	1.084411523977542702e+00	1.084372237808600925e+00	1.084451788890108181e+00
4.805405405405405173e-01	1.085415263255998397e+01	1.085408068526949243e+01	1.085422402310841683e+01	4.549759096028381522e-02	4.548650653193259813e-02	4.550854534388840134e-02	4.301778815093629924e-07	1.084481987184354512e+00	1.084445888933699864e+00	1.084519255754886391e+00
4.811711711711711414e-01	1.089895081525970788e+01	1.089888182334282085e+01	1.089901959559778533e+01	4.517367218241485904e-02	4.516349066104510118e-02	4.518367347636936815e-02	4.294148839561619291e-07	1.084552440694292130e+00	1.084517280067668565e+00	1.084588735124107695e+00
4.818018018018017656e-01	1.094374896695596355e+01	1.094366596546008452e+01	1.094383173491861072e+01	4.484975272150528575e-02	4.483851022355136301e-02	4.486081783196745054e-02	4.294049426319894409e-07	1.084622884493943840e+00	1.084586399978513471e+00	1.084660959660909141e+00
4.824324324324323898e-01	1.098875386369732432e+01	1.098865906255832314e+01	1.098885023551553353e+01	4.452793499137341904e-02	4.451562615878495999e-02	4.454024364818010007e-02	4.402883808177674100e-07	1.084691564771585792e+00	1.084652849794076390e+00	1.084731172409312272e+00
4.830630630630630140e-01	1.103441759006556211e+01	1.103433911624955677e+01	1.103449569688811671e+01	4.421233712400698956e-02	4.420249000933601513e-02	4.422207790633227859e-02	4.382227795856838811e-07	1.084754931698477032e+00	1.084719750446559994e+00	1.084791059402936853e+00
4.836936936936936382e-01	1.108008129426020538e+01	1.108000578462887020e+01	1.108015669744411547e+01	4.389674083692219481e-02	4.388736699863828028e-02	4.390587243012765428e-02	4.368461077274828335e-07	1.084818296879319854e+00	1.084783314978496449e+00	1.084853432713215327e+00
4.843243243243242624e-01	1.112574497629272940e+01	1.112565654168964890e+01	1.112583416042423146e+01	4.358114612868157350e-02	4.357015847947772608e-02	4.359173753771234533e-02	4.361584680256650559e-07	1.084881660308436135e+00	1.084844123949394668e+00	1.084919214038958080e+00
4.849549549549549421e-01	1.117172703922072863e+01	1.117163189595008177e+01	1.117182403194417795e+01	4.326666274605431295e-02	4.325484182375062547e-02	4.327834343009784313e-02	4.465363705365072686e-07	1.084943791064312490e+00	1.084904702096494589e+00	1.084983176491538970e+00
4.855855855855855663e-01	1.121835267645692902e+01	1.121827522528931098e+01	1.121843230071662134e+01	4.295444979921762829e-02	4.294470454230819162e-02	4.296411151048541016e-02	4.452543546366968902e-07	1.085003070072332099e+00	1.084966928211917425e+00	1.085038977990796294e+00
4.862162162162161905e-01	1.126497834102144857e+01	1.126490441318657787e+01	1.126505399442633504e+01	4.264223712988217396e-02	4.263277715848112770e-02	4.265178869664568856e-02	4.447247182346095344e-07	1.085062346890259821e+00	1.085026111473072596e+00	1.085097868009830213e+00
4.868468468468468147e-01	1.131160403291237415e+01	1.131151702005880821e+01	1.131169287156665604e+01	4.233002474012136779e-02	4.231853059763353991e-02	4.234159611353677938e-02	4.449475200301423300e-07	1.085121621519190782e+00	1.085082483280428223e+00	1.085160263788528701e+00
4.874774774774774388e-01	1.135867550060678255e+01	1.135858609414785469e+01	1.135876517148680875e+01	4.202479166199065558e-02	4.201324440156066486e-02	4.203650786497090813e-02	4.547039136911764185e-07	1.085184070211299145e+00	1.085145071711195452e+00	1.085223045030045741e+00
4.881081081081080630e-01	1.140624072288836643e+01	1.140616456031329840e+01	1.140631641523217610e+01	4.172744778312174191e-02	4.171794076821702668e-02	4.173685378326962014e-02	4.510996973500352227e-07	1.085250437210271590e+00	1.085214129479532108e+00	1.085287167219164850e+00
4.887387387387386872e-01	1.145380594623165393e+01	1.145372723067911025e+01	1.145388465224302088e+01	4.143010316251524022e-02	4.142050297533216713e-02	4.143993227363210879e-02	4.482562890940972640e-07	1.085316801149367461e+00	1.085280123739335689e+00	1.085353847352003687e+00
4.893693693693693114e-01	1.150137117066162951e+01	1.150127512768214189e+01	1.150146621360510224e+01	4.113275780276993976e-02	4.112093907369804985e-02	4.114476282907962579e-02	4.461737621820196172e-07	1.085383162029242454e+00	1.085343119096268794e+00	1.085423204451122059e+00
4.899999999999999911e-01	1.154953730501866715e+01	1.154944888824536342e+01	1.154962515322757000e+01	4.083622693799283249e-02	4.082519908851794249e-02	4.084730242623056673e-02	4.549847354740283163e-07	1.085443812025552068e+00	1.085404988314317309e+00	1.085482688821235220e+00
4.906306306306306153e-01	1.159800774143330493e+01	1.159793200436894089e+01	1.159808363608338588e+01	4.054001835935947679e-02	4.053069620303607901e-02	4.054908071571448197e-02	4.527733453332902144e-07	1.085501477412270432e+00	1.085463140711051766e+00	1.085538413759789211e+00
4.912612612612612395e-01	1.164647819126079931e+01	1.164639378686591087e+01	1.164656102796418935e+01	4.024380907299589250e-02	4.023411224402421993e-02	4.025322641601037504e-02	4.513273463887059737e-07	1.085559140596731975e+00	1.085519537195285045e+00	1.085597925438926969e+00
4.918918918918918637e-01	1.169494865442856657e+01	1.169484111720468889e+01	1.169505350757884266e+01	3.994759907387387954e-02	3.993570246795127149e-02	3.995924773257070878e-02	4.506468330238935570e-07	1.085616801566615441e+00	1.085572693670740163e+00	1.085659863883018605e+00
4.925225225225224879e-01	1.174435342460499676e+01	1.174426405542001994e+01	1.174444185787165473e+01	3.965455854562061760e-02	3.964494605488056572e-02	3.966397611150864616e-02	4.595171011442656395e-07	1.085672892344170082e+00	1.085633339115974261e+00	1.085711952412322212e+00
4.931531531531531121e-01	1.179386078967124263e+01	1.179378063439898305e+01	1.179394120585871342e+01	3.936184115386221621e-02	3.935334356077225398e-02	3.937038649322912448e-02	4.577384006518044401e-07	1.085728770734116333e+00	1.085691550259432425e+00	1.085766540526726498e+00
4.937837837837837363e-01	1.184336815348498284e+01	1.184327771024018539e+01	1.184345833905924295e+01	3.906911808035028189e-02	3.905931167814479660e-02	3.907901115014098675e-02	4.567664600748326111e-07	1.085784658060834573e+00	1.085746210210924323e+00	1.085823682638802135e+00
4.944144144144143604e-01	1.189305509829860164e+01	1.189294960649523247e+01	1.189315896397990713e+01	3.877875537914404758e-02	3.876694023687463769e-02	3.879059712870001897e-02	4.673681643984014629e-07	1.085840141131628966e+00	1.085800353707446764e+00	1.085880339685028506e+00
4.950450450450449846e-01	1.194353906402024812e+01	1.194345612895084763e+01	1.194362237529795223e+01	3.849937660961017666e-02	3.848991855048700117e-02	3.850897041916027941e-02	4.649575461259625287e-07	1.085894049490667035e+00	1.085856202709259977e+00	1.085931308747069224e+00
4.956756756756756643e-01	1.199402301786206237e+01	1.199394114202358175e+01	1.199410260253272753e+01	3.821999689951539186e-02	3.821077630308288703e-02	3.822926332214895973e-02	4.633981193998518947e-07	1.085947942808714428e+00	1.085910392688274495e+00	1.085985183062517123e+00
4.963063063063062885e-01	1.204450695984477981e+01	1.204440640862837419e+01	1.204460466313295086e+01	3.794061624957563439e-02	3.792973566052146306e-02	3.795150510496460294e-02	4.626899584736885934e-07	1.086001821094902953e+00	1.085960929037758760e+00	1.086042624566373238e+00
4.969369369369369127e-01	1.209549692582094949e+01	1.209539577450497205e+01	1.209559605821213601e+01	3.766574367280398072e-02	3.765507555098924347e-02	3.767632197551037260e-02	4.711110942889714170e-07	1.086054018101583196e+00	1.086012686799597393e+00	1.086094665760025890e+00
4.975675675675675369e-01	1.214696557045908776e+01	1.214687968442219024e+01	1.214705002861417604e+01	3.739504189951874114e-02	3.738641545208169770e-02	3.740367189952859689e-02	4.660801906006676999e-07	1.086104620650610419e+00	1.086065729651093603e+00	1.086142983792030003e+00
4.981981981981981611e-01	1.219843422798196819e+01	1.219834337421920090e+01	1.219852676692186222e+01	3.712434203118553794e-02	3.711535999012383069e-02	3.713316247478072596e-02	4.618998119862820167e-07	1.086155216512173727e+00	1.086115292391908849e+00	1.086195204198225905e+00
4.988288288288287853e-01	1.224990289836575208e+01	1.224979111640517893e+01	1.225001548626302039e+01	3.685364407302323120e-02	3.684236322581530693e-02	3.686478455600897958e-02	4.585698512629564004e-07	1.086205805691710102e+00	1.086162442521207527e+00	1.086249301455328720e+00
4.994594594594594095e-01	1.230223298567463885e+01	1.230213882899554712e+01	1.230232884716326502e+01	3.658489592983238392e-02	3.657554199123962124e-02	3.659405339652905403e-02	4.665920635447908562e-07	1.086260667529184154e+00	1.086220418124602904e+00	1.086301143192967222e+00
5.000900900900900892e-01	1.235467538903168716e+01	1.235458852729948021e+01	1.235476421585957851e+01	3.631637938791250353e-02	3.630787260657258875e-02	3.632464433108688329e-02	4.641881569989035830e-07	1.086316042976535945e+00	1.086276470635259450e+00	1.086355626465217439e+00
5.007207207207207134e-01	1.240711780746285875e+01	1.240701848657368700e+01	1.240721794003981415e+01	3.604785740890511375e-02	3.603806941399100017e-02	3.605753109046620081e-02	4.626319416341499639e-07	1.086371418188542437e+00	1.086330055146595086e+00	1.086413519645134551e+00
5.013513513513513375e-01	1.245988349839140952e+01	1.245977503478937720e+01	1.245999302998311720e+01	3.578185695627367213e-02	3.577119257620867132e-02	3.579249331381686994e-02	4.721698010332386762e-07	1.086419950206473084e+00	1.086377035521504109e+00	1.086464266899429987e+00
5.019819819819819617e-01	1.251339277020072061e+01	1.251330247370917625e+01	1.251348510297897221e+01	3.552189971153935089e-02	3.551338138258184479e-02	3.553054460653572166e-02	4.689814100970856335e-07	1.086452833298927834e+00	1.086412789178327287e+00	1.086494026356077613e+00
5.026126126126125859e-01	1.256690203562848218e+01	1.256680988881230299e+01	1.256699447961865168e+01	3.526193426458593128e-02	3.525325366083510020e-02	3.527070480590966534e-02	4.667539277316992190e-07	1.086485709350652140e+00	1.086445013456983855e+00	1.086527296686254918e+00
5.032432432432432101e-01	1.262041129468981815e+01	1.262029987662261910e+01	1.262052413965195896e+01	3.500196061856188090e-02	3.499102574740234339e-02	3.501301477159560888e-02	4.654873161023595634e-07	1.086518578373931287e+00	1.086474309453800524e+00	1.086564197022628298e+00
5.038738738738738343e-01	1.267465583256246653e+01	1.267455645649450346e+01	1.267475556970169848e+01	3.474606607424372134e-02	3.473639897706274487e-02	3.475585200444050726e-02	4.752212740991033896e-07	1.086562561853441800e+00	1.086520018425885636e+00	1.086607033696380897e+00
5.045045045045044585e-01	1.272913104895015834e+01	1.272904243779518652e+01	1.272922006147040896e+01	3.449138660255248595e-02	3.448287335180708763e-02	3.450013324625105654e-02	4.744027188887407164e-07	1.086609997383367610e+00	1.086568822662477674e+00	1.086653299633326908e+00
5.051351351351350827e-01	1.278360626290632318e+01	1.278350690574207249e+01	1.278370546046967959e+01	3.423670533569506125e-02	3.422710720867126744e-02	3.424676578349631489e-02	4.745452503878041341e-07	1.086657442683683694e+00	1.086613613959416913e+00	1.086702817179401759e+00
5.057657657657657069e-01	1.283837174532240510e+01	1.283826107045847564e+01	1.283848269256444219e+01	3.398278669785093770e-02	3.397200208358729795e-02	3.399388210972314334e-02	4.853460726878637902e-07	1.086703284234378231e+00	1.086656783221489064e+00	1.086750445202130821e+00
5.063963963963963311e-01	1.289395125255222396e+01	1.289385671816837942e+01	1.289404517858202048e+01	3.373114785039296043e-02	3.372252809940961410e-02	3.373998534189126541e-02	4.809511219164196284e-07	1.086745460459187296e+00	1.086702767636879008e+00	1.086789279426708221e+00
5.070270270270269553e-01	1.294953073179682335e+01	1.294943023824052908e+01	1.294962788539896081e+01	3.347950332259252287e-02	3.347090248470169227e-02	3.348821921337797464e-02	4.775655350431194929e-07	1.086787623298720362e+00	1.086745921659924230e+00	1.086831208968716878e+00
5.076576576576575794e-01	1.300511018308209188e+01	1.300498733634192661e+01	1.300523034149059498e+01	3.322785311556956250e-02	3.321713679698785199e-02	3.323866212926409464e-02	4.751894833274656235e-07	1.086829772760084634e+00	1.086784372975985180e+00	1.086876959219893246e+00
5.082882882882882036e-01	1.306151966591437485e+01	1.306141144742221982e+01	1.306162661986626183e+01	3.298066235673013241e-02	3.297153876421105717e-02	3.298977417704602316e-02	4.843076646966397297e-07	1.086864390433021521e+00	1.086820370670103841e+00	1.086910182101397560e+00
5.089189189189188278e-01	1.311812989035709087e+01	1.311802923413161714e+01	1.311822830330261702e+01	3.273447574218449341e-02	3.272625289089176742e-02	3.274265586204513218e-02	4.829269810440687992e-07	1.086896986113666141e+00	1.086853191046865508e+00	1.086942218373789348e+00
5.095495495495495630e-01	1.317474013381450604e+01	1.317462518237560687e+01	1.317485207572643446e+01	3.248828689302832307e-02	3.247865055936072221e-02	3.249788893115568983e-02	4.824885520567604351e-07	1.086929575853705865e+00	1.086882884140842442e+00	1.086976974792257522e+00
5.101801801801801872e-01	1.323179092940059220e+01	1.323166859146662411e+01	1.323190939132005006e+01	3.224406236851801860e-02	3.223367231131504806e-02	3.225440435451237819e-02	4.929637977374649452e-07	1.086962606010315691e+00	1.086914405712532394e+00	1.087011504194830946e+00
5.108108108108108114e-01	1.328953858865678406e+01	1.328943830514135094e+01	1.328963768239283461e+01	3.200315614555021559e-02	3.199424930412962664e-02	3.201174222624265930e-02	4.906625374702326359e-07	1.086996638835895146e+00	1.086950680356346677e+00	1.087042223395223273e+00
5.114414414414414356e-01	1.334728632665301262e+01	1.334717934068071798e+01	1.334739029351020179e+01	3.176224348769052935e-02	3.175284572918003062e-02	3.177138716172408367e-02	4.893855635190605876e-07	1.087030672269077236e+00	1.086983638206398650e+00	1.087077238874861518e+00
5.120720720720720598e-01	1.340504842606025981e+01	1.340491642474416167e+01	1.340517881339701844e+01	3.152143199735894796e-02	3.150974432311888507e-02	3.153274157231576030e-02	4.980950672166050049e-07	1.087064624546221436e+00	1.087013766513547752e+00	1.087115331783567784e+00
5.127027027027026840e-01	1.346385492642357384e+01	1.346374648381162764e+01	1.346396288705462752e+01	3.128882817408888684e-02	3.127985190711283364e-02	3.129732153092693731e-02	4.982473393814610101e-07	1.087079387997321289e+00	1.087031880590449751e+00	1.087127350250444158e+00
5.133333333333333082e-01	1.352266297652137972e+01	1.352255599611585701e+01	1.352276838188803332e+01	3.105621842091794635e-02	3.104794405022801365e-02	3.106409514869461555e-02	4.968755160522488830e-07	1.087094094556417812e+00	1.087046525337156844e+00	1.087141614043874105e+00
5.139639639639639324e-01	1.358147100023133547e+01	1.358134404791264949e+01	1.358159814392745979e+01	3.082360258213098780e-02	3.081356877335430372e-02	3.083331468710853382e-02	4.965087932822090965e-07	1.087108808452099007e+00	1.087057525214444320e+00	1.087158887869493329e+00
5.145945945945945565e-01	1.364102923654285071e+01	1.364091094368594703e+01	1.364114870862070994e+01	3.059377688242590973e-02	3.058452725024073116e-02	3.060267533048111402e-02	5.064353442829346523e-07	1.087136657651128546e+00	1.087086942845055360e+00	1.087185817410965205e+00
5.152252252252251807e-01	1.370095492082500144e+01	1.370084972909535281e+01	1.370106088319669269e+01	3.036526549141321113e-02	3.035689133545949395e-02	3.037319046339555240e-02	5.046263028013928189e-07	1.087171097836041378e+00	1.087123109351954886e+00	1.087218038488532601e+00
5.158558558558558049e-01	1.376088064659637666e+01	1.376076161032556122e+01	1.376100126409292557e+01	3.013674630354585410e-02	3.012711303621749825e-02	3.014616595138149002e-02	5.038362643392884611e-07	1.087205533071458063e+00	1.087155687855528852e+00	1.087254192958767129e+00
5.164864864864864291e-01	1.382121840459749151e+01	1.382109149066204346e+01	1.382134538081546360e+01	2.991063116708748276e-02	2.990041542562197480e-02	2.992075820932806399e-02	5.144719997717335966e-07	1.087234805365393520e+00	1.087184818477030523e+00	1.087284308674364874e+00
5.171171171171170533e-01	1.388224733507294317e+01	1.388213695049855545e+01	1.388235923367177271e+01	2.968877864844850223e-02	2.968042760660726670e-02	2.969732851335189425e-02	5.122051835347057492e-07	1.087255240705525150e+00	1.087208218504936097e+00	1.087302640300165102e+00
5.177477477477476775e-01	1.394327625466409515e+01	1.394315390471921035e+01	1.394339584635242524e+01	2.946691853214963852e-02	2.945806777203931887e-02	2.947597336324345868e-02	5.110140744618640667e-07	1.087275669071232853e+00	1.087227419029909603e+00	1.087324716716574491e+00
5.183783783783783017e-01	1.400442819213217049e+01	1.400427921568854295e+01	1.400457171435493819e+01	2.924486393451142946e-02	2.923427932926773304e-02	2.925577055434595841e-02	5.222520739469203237e-07	1.087297255604089852e+00	1.087245196335695496e+00	1.087349381859602282e+00
5.190090090090089259e-01	1.406657194189990889e+01	1.406645135944510550e+01	1.406668949751451514e+01	2.902121005925626177e-02	2.901279025349393428e-02	2.902995158229453032e-02	5.196490578370452029e-07	1.087328991702859016e+00	1.087279618578574913e+00	1.087378762533022680e+00
5.196396396396395501e-01	1.412871574332721636e+01	1.412859583514899064e+01	1.412883394988885932e+01	2.879755194417638747e-02	2.878911413950177578e-02	2.880609503992751994e-02	5.181326221333289450e-07	1.087360729945077154e+00	1.087310560048246444e+00	1.087410539530116127e+00
5.202702702702702853e-01	1.419085959641068406e+01	1.419071267255833391e+01	1.419100033148279394e+01	2.857388959695378663e-02	2.856312128423951074e-02	2.858464996129694499e-02	5.177029775068516344e-07	1.087392470347846585e+00	1.087339151576585783e+00	1.087445362449952491e+00
5.209009009009009095e-01	1.425410975223781485e+01	1.425398209732782462e+01	1.425423550063486644e+01	2.835634978573799148e-02	2.834747981319983220e-02	2.836518142741608489e-02	5.281952378889745896e-07	1.087399452711764525e+00	1.087348647809388558e+00	1.087450406250821011e+00
5.215315315315315337e-01	1.431750222566543762e+01	1.431737840994825639e+01	1.431762486893350683e+01	2.813954088659710237e-02	2.813132276481364671e-02	2.814774234974419184e-02	5.276600680267002089e-07	1.087403204347915597e+00	1.087352361155622171e+00	1.087453727053668162e+00
5.221621621621621578e-01	1.438089468297566320e+01	1.438074739489221798e+01	1.438104168719732101e+01	2.792273186477755784e-02	2.791278105223930772e-02	2.793255811501362332e-02	5.282996935309855098e-07	1.087406959324428879e+00	1.087354101538624107e+00	1.087460258989270789e+00
5.227927927927927820e-01	1.444505545144864733e+01	1.444491995915452875e+01	1.444519421984662344e+01	2.771120900237128773e-02	2.770214370178615201e-02	2.772012239239540765e-02	5.374338654190720455e-07	1.087412741814709261e+00	1.087360407563758846e+00	1.087464683919661779e+00
5.234234234234234062e-01	1.450955244515195375e+01	1.450942596431647580e+01	1.450968184317436993e+01	2.750194492248486319e-02	2.749383929510920699e-02	2.750988285968762950e-02	5.335975420252215087e-07	1.087419618657902598e+00	1.087369167527587166e+00	1.087471009512774645e+00
5.240540540540540304e-01	1.457404936394115680e+01	1.457390158798052759e+01	1.457419359809873605e+01	2.729267556103694495e-02	2.728295756926481588e-02	2.730247043495092132e-02	5.309070790115024156e-07	1.087426505258776599e+00	1.087373628555858396e+00	1.087480930816718816e+00
5.246846846846846546e-01	1.463921213344495875e+01	1.463906592789771466e+01	1.463935397395608540e+01	2.708482537710999588e-02	2.707530298475722616e-02	2.709430943177037684e-02	5.409075858096529254e-07	1.087433086060471954e+00	1.087380509396654205e+00	1.087487853210596711e+00
5.253153153153152788e-01	1.470493299510864915e+01	1.470479931384869587e+01	1.470506257054218047e+01	2.687835355377239666e-02	2.687051612260301162e-02	2.688629840038598423e-02	5.397031623152006838e-07	1.087439300517648588e+00	1.087387842980878094e+00	1.087492620156477185e+00
5.259459459459459030e-01	1.477065389802646145e+01	1.477050498471619022e+01	1.477080253168774426e+01	2.667187311159712262e-02	2.666315596616511061e-02	2.668063915972780642e-02	5.397253574909079719e-07	1.087445515891335868e+00	1.087391794342289275e+00	1.087500879640424856e+00
5.265765765765765272e-01	1.483687017607250169e+01	1.483671404428238638e+01	1.483702257599947494e+01	2.646560149441427867e-02	2.645666654414485092e-02	2.647454165857905314e-02	5.511629654904702216e-07	1.087446842156254423e+00	1.087391874290907001e+00	1.087503230998683401e+00
5.272072072072071514e-01	1.490375145278007096e+01	1.490361432697724808e+01	1.490388768741128978e+01	2.625960203862659492e-02	2.625197184503212655e-02	2.626714060212275575e-02	5.488052914415062556e-07	1.087441541839095471e+00	1.087387981212124544e+00	1.087496341492470986e+00
5.278378378378377755e-01	1.497063270198807672e+01	1.497048596225835482e+01	1.497077907513991590e+01	2.605359318625486906e-02	2.604491254451518634e-02	2.606223593888675610e-02	5.476490661073477251e-07	1.087436223338249741e+00	1.087381421477620735e+00	1.087492264262389208e+00
5.284684684684683997e-01	1.503797145580253591e+01	1.503781499677557321e+01	1.503812787333721701e+01	2.585068057352715720e-02	2.584127555616212712e-02	2.586002364135106882e-02	5.581975261933025877e-07	1.087428558539973666e+00	1.087372888056412634e+00	1.087485980736723423e+00
5.290990990990990239e-01	1.510618570797157645e+01	1.510604396446539610e+01	1.510632669885637114e+01	2.565364582612695774e-02	2.564571144754487428e-02	2.566144723861354601e-02	5.543993361390147972e-07	1.087416628402328778e+00	1.087362689893126344e+00	1.087472358917543014e+00
5.297297297297296481e-01	1.517439992353209099e+01	1.517424859328736986e+01	1.517455004847990097e+01	2.545660050012103423e-02	2.544783201048210486e-02	2.546512455272091982e-02	5.518401825463855066e-07	1.087404710602479341e+00	1.087350001732793281e+00	1.087461503971602905e+00
5.303603603603602723e-01	1.524293534318117516e+01	1.524277200103642826e+01	1.524309627544925583e+01	2.526145941492977803e-02	2.525173467946238703e-02	2.527110871504202605e-02	5.626436762521003595e-07	1.087394645545243677e+00	1.087338000234292501e+00	1.087453065161285704e+00
5.309909909909910075e-01	1.531224035524468086e+01	1.531209505369688806e+01	1.531238339288820249e+01	2.507106434153342014e-02	2.506316968008224372e-02	2.507900654245195232e-02	5.620642103670551272e-07	1.087388902273060731e+00	1.087333779847688975e+00	1.087445467928401355e+00
5.316216216216216317e-01	1.538154544044728134e+01	1.538138624954128808e+01	1.538170043151410127e+01	2.488066156168097093e-02	2.487217425256256845e-02	2.488915105938624417e-02	5.628172745061997183e-07	1.087383160610739363e+00	1.087325752341343321e+00	1.087440751956744389e+00
5.322522522522522559e-01	1.545121598901744164e+01	1.545104303948637359e+01	1.545138773312482527e+01	2.468837015743663779e-02	2.467910989494761023e-02	2.469782822761780808e-02	5.763338403739095983e-07	1.087375916605001880e+00	1.087315979568933333e+00	1.087436311466398964e+00
5.328828828828828801e-01	1.552182755750575005e+01	1.552167300209861267e+01	1.552197667458050212e+01	2.449111744126091644e-02	2.448352153401707823e-02	2.449902158447994638e-02	5.756055604695100365e-07	1.087365133421307473e+00	1.087307329992039717e+00	1.087422971347768108e+00
5.335135135135135043e-01	1.559243912364233253e+01	1.559227750553131031e+01	1.559260000527325651e+01	2.429385398219190487e-02	2.428542173802003892e-02	2.430260791519114547e-02	5.762189894760294916e-07	1.087354355543151074e+00	1.087295399577832500e+00	1.087413602317574224e+00
5.341441441441441285e-01	1.566345148745803151e+01	1.566327516647117868e+01	1.566362393778226725e+01	2.410011352263128140e-02	2.409069540222263939e-02	2.410987579617463947e-02	5.897076569817558388e-07	1.087339168252070554e+00	1.087278227888384796e+00	1.087400167601883183e+00
5.347747747747747527e-01	1.573541652124027124e+01	1.573525516005415703e+01	1.573557692939033181e+01	2.391463549690456616e-02	2.390713799362931963e-02	2.392226311174646541e-02	5.891032759140044768e-07	1.087313466380859683e+00	1.087253958638471740e+00	1.087372984034830292e+00
5.354054054054053768e-01	1.580738147168750274e+01	1.580720341787676020e+01	1.580755757165710662e+01	2.372914892035529744e-02	2.372081085561819971e-02	2.373722207842864779e-02	5.899122082120687624e-07	1.087287770273940302e+00	1.087227159406432886e+00	1.087348721798407469e+00
5.360360360360360010e-01	1.587974873803775289e+01	1.587956107409675077e+01	1.587993822215524453e+01	2.354552320773892204e-02	2.353663683993777872e-02	2.355411363196262958e-02	6.032056299319305162e-07	1.087261934617544945e+00	1.087199101989657857e+00	1.087324578798498198e+00
5.366666666666666252e-01	1.595287462441133641e+01	1.595269904539297201e+01	1.595304604350810962e+01	2.336556831818214011e-02	2.335816267811992655e-02	2.337286178638897302e-02	6.012769875499443174e-07	1.087235348798901713e+00	1.087174110026261520e+00	1.087296487918271382e+00
5.372972972972972494e-01	1.602600045796129535e+01	1.602580764166551575e+01	1.602619115508714387e+01	2.318559939584528828e-02	2.317717530877979118e-02	2.319413950115892936e-02	6.007595424913276223e-07	1.087208765694557266e+00	1.087145491801000174e+00	1.087271874536976490e+00
5.379279279279278736e-01	1.609970194103613395e+01	1.609950636149619285e+01	1.609989691629020214e+01	2.300438449430348975e-02	2.299559693052866463e-02	2.301317348238979266e-02	6.135812082009975902e-07	1.087178646128718063e+00	1.087115486702704859e+00	1.087242739919807910e+00
5.385585585585584978e-01	1.617417029311206633e+01	1.617399123021115059e+01	1.617435050086243109e+01	2.282150828735384981e-02	2.281390591661555320e-02	2.282899410938369483e-02	6.131720177544035833e-07	1.087144359511206027e+00	1.087082154302243975e+00	1.087206491515413820e+00
5.391891891891891220e-01	1.624863880525071735e+01	1.624845197254481377e+01	1.624883545414935426e+01	2.263862158198800406e-02	2.262981944753494554e-02	2.264726522746570922e-02	6.141717134498300484e-07	1.087110069675286006e+00	1.087047008231606604e+00	1.087174459809008509e+00
5.398198198198197462e-01	1.632383407435697364e+01	1.632364373471190788e+01	1.632403180023799294e+01	2.245798757912014290e-02	2.244930845878647524e-02	2.246651433639640719e-02	6.270095627448968148e-07	1.087068824107600973e+00	1.087005259323267747e+00	1.087134849234534739e+00
5.404504504504503704e-01	1.639964391302194358e+01	1.639945653817090587e+01	1.639983798708869500e+01	2.227934609223793105e-02	2.227170920695987349e-02	2.228710940797361956e-02	6.254061867475736719e-07	1.087021801879063387e+00	1.086957856809046996e+00	1.087087951137182928e+00
5.410810810810809945e-01	1.647545368372438901e+01	1.647524169618133882e+01	1.647567134204305361e+01	2.210069433256667965e-02	2.209129668548953651e-02	2.211023110302213351e-02	6.253030200459341905e-07	1.086974771408110829e+00	1.086908384293076235e+00	1.087043999985578768e+00
